COMP_names,S1_exc,T1_exc,S1_T1_split,S1AtoA,S1AtoD,S1DtoA,S1DtoD,T1AtoA,T1AtoD,T1DtoA,T1DtoD,D_HOMO,D_LUMO,D_gap,A_HOMO,A_LUMO,A_gap,D_S1,D_T1,D_split,A_S1,A_T1,A_split,dft_dihedral_norm,SMILES,xyz_file_name,acceptor_index,donor_index
COMP81_200002,3.0271,1.971,-0.9149,0.94965,0.01672,0.02374,0.00642,0.96051,0.01351,0.02052,0.00371,-7.3814,0.26068,7.642,-7.6644,-1.08,6.5843,4.3162,2.8872,-1.4582,3.1683,2.042,-0.9157,50.573,c1(c7c(Cl)c8c(C)c9sc([H])c(Cl)c9c(C)c8s7)ccc2/C(C(=O)N(OC)c2c1)=C3\C(=O)N(OC)c4cc([H])ccc34,COMP81_200002.xyz,8,1
COMP81_200003,3.0253,1.771,-0.5167,0.90275,0.01699,0.06147,0.01471,0.96385,0.01146,0.0206,0.00232,-7.3814,0.26068,7.642,-7.8086,-1.3992,6.4094,4.3162,2.8872,-1.4582,3.1111,1.7845,-0.4579,52.00899999999999,c1(c7c(Cl)c8c(C)c9sc([H])c(Cl)c9c(C)c8s7)ccc2/C(C(=O)N(C(=O)OC)c2c1)=C3\C(=O)N(C(=O)OC)c4cc([H])ccc34,COMP81_200003.xyz,8,1
COMP81_200010,3.0585,1.9497,-0.8409,0.93422,0.0254,0.02797,0.00919,0.95538,0.01699,0.02122,0.00494,-7.6997,0.15809,7.8578,-7.4926,-0.95076,6.5419,4.4646,3.0177,-1.5708,3.1298,1.9733,-0.8168,43.707,c1(c7c(Cl)c8c([H])c9sc([H])c(Cl)c9c([H])c8s7)ccc2/C(C(=O)N(C)c2c1)=C3\C(=O)N(C)c4cc([H])ccc34,COMP81_200010.xyz,8,1
COMP81_200011,3.1103,1.9433,-0.7763,0.92585,0.02512,0.03441,0.01161,0.957,0.01621,0.02091,0.00451,-7.6997,0.15809,7.8578,-7.5974,-1.0283,6.5691,4.4646,3.0177,-1.5708,3.1899,1.9691,-0.7483,45.61600000000001,c1(c7c(Cl)c8c([H])c9sc([H])c(Cl)c9c([H])c8s7)ccc2/C(C(=O)N([H])c2c1)=C3\C(=O)N([H])c4cc([H])ccc34,COMP81_200011.xyz,8,1
COMP81_200012,3.1076,2.039,-0.9704,0.94201,0.02202,0.02475,0.00778,0.95367,0.0164,0.02251,0.005679999999999999,-7.6997,0.15809,7.8578,-7.6644,-1.08,6.5843,4.4646,3.0177,-1.5708,3.1683,2.042,-0.9157,46.337,c1(c7c(Cl)c8c([H])c9sc([H])c(Cl)c9c([H])c8s7)ccc2/C(C(=O)N(OC)c2c1)=C3\C(=O)N(OC)c4cc([H])ccc34,COMP81_200012.xyz,8,1
COMP81_200013,3.0202,1.7674,-0.5146,0.90595,0.01956,0.05628,0.014219999999999997,0.96013,0.013069999999999998,0.02217,0.00293,-7.6997,0.15809,7.8578,-7.8086,-1.3992,6.4094,4.4646,3.0177,-1.5708,3.1111,1.7845,-0.4579,47.31,c1(c7c(Cl)c8c([H])c9sc([H])c(Cl)c9c([H])c8s7)ccc2/C(C(=O)N(C(=O)OC)c2c1)=C3\C(=O)N(C(=O)OC)c4cc([H])ccc34,COMP81_200013.xyz,8,1
COMP81_200020,3.0586,1.9485,-0.8384,0.93497,0.02266,0.0294,0.00957,0.95852,0.01526,0.02033,0.0043,-7.4129,0.22612,7.6389999999999985,-7.4926,-0.95076,6.5419,4.2961,2.9086,-1.5211,3.1298,1.9733,-0.8168,47.591,c1(c7c(Cl)c8c(OC)c9sc([H])c(Cl)c9c(OC)c8s7)ccc2/C(C(=O)N(C)c2c1)=C3\C(=O)N(C)c4cc([H])ccc34,COMP81_200020.xyz,8,1
COMP81_200021,3.1141,1.945,-0.7759,0.92478,0.02269,0.03688,0.01239,0.95988,0.014480000000000003,0.02015,0.00404,-7.4129,0.22612,7.6389999999999985,-7.5974,-1.0283,6.5691,4.2961,2.9086,-1.5211,3.1899,1.9691,-0.7483,48.43600000000001,c1(c7c(Cl)c8c(OC)c9sc([H])c(Cl)c9c(OC)c8s7)ccc2/C(C(=O)N([H])c2c1)=C3\C(=O)N([H])c4cc([H])ccc34,COMP81_200021.xyz,8,1
COMP81_200022,3.1164,2.0472,-0.978,0.93669,0.02207,0.02833,0.00921,0.9525,0.016390000000000002,0.02304,0.0063100000000000005,-7.4129,0.22612,7.6389999999999985,-7.6644,-1.08,6.5843,4.2961,2.9086,-1.5211,3.1683,2.042,-0.9157,46.81100000000001,c1(c7c(Cl)c8c(OC)c9sc([H])c(Cl)c9c(OC)c8s7)ccc2/C(C(=O)N(OC)c2c1)=C3\C(=O)N(OC)c4cc([H])ccc34,COMP81_200022.xyz,8,1
COMP81_200023,3.0242,1.7709,-0.5176,0.90184,0.01804,0.06054,0.01542,0.96243,0.01213,0.02103,0.0025800000000000003,-7.4129,0.22612,7.6389999999999985,-7.8086,-1.3992,6.4094,4.2961,2.9086,-1.5211,3.1111,1.7845,-0.4579,50.39100000000001,c1(c7c(Cl)c8c(OC)c9sc([H])c(Cl)c9c(OC)c8s7)ccc2/C(C(=O)N(C(=O)OC)c2c1)=C3\C(=O)N(C(=O)OC)c4cc([H])ccc34,COMP81_200023.xyz,8,1
COMP81_200030,3.054,1.9479,-0.8418,0.93306,0.02649,0.02577,0.01104,0.95715,0.01654,0.01968,0.00496,-7.7974,-0.35402,7.4434,-7.4926,-0.95076,6.5419,4.1079,2.7745,-1.4411,3.1298,1.9733,-0.8168,47.867,c1(c7c(Cl)c8c(C(=O)OC)c9sc([H])c(Cl)c9c(C(=O)OC)c8s7)ccc2/C(C(=O)N(C)c2c1)=C3\C(=O)N(C)c4cc([H])ccc34,COMP81_200030.xyz,8,1
COMP81_200031,3.1108,1.9471,-0.7834,0.92149,0.02737,0.03281,0.01488,0.95693,0.01618,0.02026,0.00508,-7.7974,-0.35402,7.4434,-7.5974,-1.0283,6.5691,4.1079,2.7745,-1.4411,3.1899,1.9691,-0.7483,47.647,c1(c7c(Cl)c8c(C(=O)OC)c9sc([H])c(Cl)c9c(C(=O)OC)c8s7)ccc2/C(C(=O)N([H])c2c1)=C3\C(=O)N([H])c4cc([H])ccc34,COMP81_200031.xyz,8,1
COMP81_200032,3.0867,2.0092,-0.9317,0.94195,0.02213,0.02307,0.00901,0.95766,0.01546,0.0199,0.00508,-7.7974,-0.35402,7.4434,-7.6644,-1.08,6.5843,4.1079,2.7745,-1.4411,3.1683,2.042,-0.9157,47.036,c1(c7c(Cl)c8c(C(=O)OC)c9sc([H])c(Cl)c9c(C(=O)OC)c8s7)ccc2/C(C(=O)N(OC)c2c1)=C3\C(=O)N(OC)c4cc([H])ccc34,COMP81_200032.xyz,8,1
COMP81_200033,3.0292,1.7731,-0.517,0.90847,0.02116,0.04946,0.016380000000000002,0.96213,0.01289,0.02023,0.00284,-7.7974,-0.35402,7.4434,-7.8086,-1.3992,6.4094,4.1079,2.7745,-1.4411,3.1111,1.7845,-0.4579,50.775,c1(c7c(Cl)c8c(C(=O)OC)c9sc([H])c(Cl)c9c(C(=O)OC)c8s7)ccc2/C(C(=O)N(C(=O)OC)c2c1)=C3\C(=O)N(C(=O)OC)c4cc([H])ccc34,COMP81_200033.xyz,8,1
COMP81_300000,3.0318,1.9452,-0.8586,0.92257,0.04043,0.02272,0.01082,0.94455,0.02443,0.02195,0.00744,-8.0037,-0.3698,7.6339,-7.4926,-0.95076,6.5419,4.3657,2.9386,-1.5115,3.1298,1.9733,-0.8168,39.737,c1(c7c(C#N)c8c(C)c9sc([H])c(C#N)c9c(C)c8s7)ccc2/C(C(=O)N(C)c2c1)=C3\C(=O)N(C)c4cc([H])ccc34,COMP81_300000.xyz,8,1
COMP81_300001,3.0858,1.9359,-0.7859999999999999,0.91037,0.04146,0.02965,0.015280000000000004,0.94468,0.0234,0.02254,0.00785,-8.0037,-0.3698,7.6339,-7.5974,-1.0283,6.5691,4.3657,2.9386,-1.5115,3.1899,1.9691,-0.7483,39.825,c1(c7c(C#N)c8c(C)c9sc([H])c(C#N)c9c(C)c8s7)ccc2/C(C(=O)N([H])c2c1)=C3\C(=O)N([H])c4cc([H])ccc34,COMP81_300001.xyz,8,1
COMP81_300002,3.0155,1.9582,-0.9009,0.92357,0.03859,0.02364,0.01051,0.94354,0.02394,0.02251,0.0082,-8.0037,-0.3698,7.6339,-7.6644,-1.08,6.5843,4.3657,2.9386,-1.5115,3.1683,2.042,-0.9157,40.714,c1(c7c(C#N)c8c(C)c9sc([H])c(C#N)c9c(C)c8s7)ccc2/C(C(=O)N(OC)c2c1)=C3\C(=O)N(OC)c4cc([H])ccc34,COMP81_300002.xyz,8,1
COMP81_300003,3.0247,1.7829,-0.5411,0.91025,0.02974,0.04071,0.01505,0.95714,0.01644,0.02067,0.00383,-8.0037,-0.3698,7.6339,-7.8086,-1.3992,6.4094,4.3657,2.9386,-1.5115,3.1111,1.7845,-0.4579,44.41,c1(c7c(C#N)c8c(C)c9sc([H])c(C#N)c9c(C)c8s7)ccc2/C(C(=O)N(C(=O)OC)c2c1)=C3\C(=O)N(C(=O)OC)c4cc([H])ccc34,COMP81_300003.xyz,8,1
COMP81_300010,3.0233,1.9419,-0.8605,0.91868,0.04406,0.02242,0.01162,0.93909,0.02702,0.02324,0.0091,-8.2668,-0.48572,7.7811,-7.4926,-0.95076,6.5419,4.4829,2.9861,-1.4893,3.1298,1.9733,-0.8168,36.351,c1(c7c(C#N)c8c([H])c9sc([H])c(C#N)c9c([H])c8s7)ccc2/C(C(=O)N(C)c2c1)=C3\C(=O)N(C)c4cc([H])ccc34,COMP81_300010.xyz,8,1
COMP81_300011,3.0789,1.9356,-0.7923,0.90681,0.04603,0.028610000000000007,0.01548,0.93907,0.0262,0.02391,0.00937,-8.2668,-0.48572,7.7811,-7.5974,-1.0283,6.5691,4.4829,2.9861,-1.4893,3.1899,1.9691,-0.7483,35.456,c1(c7c(C#N)c8c([H])c9sc([H])c(C#N)c9c([H])c8s7)ccc2/C(C(=O)N([H])c2c1)=C3\C(=O)N([H])c4cc([H])ccc34,COMP81_300011.xyz,8,1
COMP81_300012,3.0669,2.0214,-0.9759,0.9308,0.0385,0.01807,0.00918,0.93848,0.02635,0.02349,0.00994,-8.2668,-0.48572,7.7811,-7.6644,-1.08,6.5843,4.4829,2.9861,-1.4893,3.1683,2.042,-0.9157,39.552,c1(c7c(C#N)c8c([H])c9sc([H])c(C#N)c9c([H])c8s7)ccc2/C(C(=O)N(OC)c2c1)=C3\C(=O)N(OC)c4cc([H])ccc34,COMP81_300012.xyz,8,1
COMP81_300013,3.0263,1.7843,-0.5423,0.90457,0.033319999999999995,0.04162,0.01649,0.95327,0.01818,0.02211,0.0047,-8.2668,-0.48572,7.7811,-7.8086,-1.3992,6.4094,4.4829,2.9861,-1.4893,3.1111,1.7845,-0.4579,41.369,c1(c7c(C#N)c8c([H])c9sc([H])c(C#N)c9c([H])c8s7)ccc2/C(C(=O)N(C(=O)OC)c2c1)=C3\C(=O)N(C(=O)OC)c4cc([H])ccc34,COMP81_300013.xyz,8,1
COMP81_300020,3.0263,1.9426,-0.8589,0.91623,0.04374,0.02416,0.01233,0.93937,0.02632,0.02341,0.00924,-7.9354,-0.40109,7.5343,-7.4926,-0.95076,6.5419,4.2857,2.8828,-1.4799,3.1298,1.9733,-0.8168,37.538,c1(c7c(C#N)c8c(OC)c9sc([H])c(C#N)c9c(OC)c8s7)ccc2/C(C(=O)N(C)c2c1)=C3\C(=O)N(C)c4cc([H])ccc34,COMP81_300020.xyz,8,1
COMP81_300021,3.0876,1.9409,-0.7942,0.9072,0.04366,0.02988,0.01589,0.94147,0.02472,0.02334,0.008879999999999999,-7.9354,-0.40109,7.5343,-7.5974,-1.0283,6.5691,4.2857,2.8828,-1.4799,3.1899,1.9691,-0.7483,38.104,c1(c7c(C#N)c8c(OC)c9sc([H])c(C#N)c9c(OC)c8s7)ccc2/C(C(=O)N([H])c2c1)=C3\C(=O)N([H])c4cc([H])ccc34,COMP81_300021.xyz,8,1
COMP81_300022,3.0776,2.0313,-0.985,0.93103,0.03697,0.01889,0.00942,0.94035,0.0251,0.02291,0.00977,-7.9354,-0.40109,7.5343,-7.6644,-1.08,6.5843,4.2857,2.8828,-1.4799,3.1683,2.042,-0.9157,41.786,c1(c7c(C#N)c8c(OC)c9sc([H])c(C#N)c9c(OC)c8s7)ccc2/C(C(=O)N(OC)c2c1)=C3\C(=O)N(OC)c4cc([H])ccc34,COMP81_300022.xyz,8,1
COMP81_300023,3.0275,1.7842,-0.5409,0.90393,0.03125,0.04337,0.01701,0.95486,0.01726,0.02151,0.00439,-7.9354,-0.40109,7.5343,-7.8086,-1.3992,6.4094,4.2857,2.8828,-1.4799,3.1111,1.7845,-0.4579,43.717,c1(c7c(C#N)c8c(OC)c9sc([H])c(C#N)c9c(OC)c8s7)ccc2/C(C(=O)N(C(=O)OC)c2c1)=C3\C(=O)N(C(=O)OC)c4cc([H])ccc34,COMP81_300023.xyz,8,1
COMP81_300030,3.0168,1.9378,-0.8588,0.9088,0.05025,0.02257,0.01464,0.93783,0.02815,0.02272,0.00957,-8.343,-0.90858,7.4344,-7.4926,-0.95076,6.5419,4.1468,2.776,-1.4052,3.1298,1.9733,-0.8168,38.07,c1(c7c(C#N)c8c(C(=O)OC)c9sc([H])c(C#N)c9c(C(=O)OC)c8s7)ccc2/C(C(=O)N(C)c2c1)=C3\C(=O)N(C)c4cc([H])ccc34,COMP81_300030.xyz,8,1
COMP81_300031,3.0717,1.9294,-0.7871,0.9002399999999999,0.05027,0.02757,0.01841,0.9405,0.02621,0.0226,0.00909,-8.343,-0.90858,7.4344,-7.5974,-1.0283,6.5691,4.1468,2.776,-1.4052,3.1899,1.9691,-0.7483,38.597,c1(c7c(C#N)c8c(C(=O)OC)c9sc([H])c(C#N)c9c(C(=O)OC)c8s7)ccc2/C(C(=O)N([H])c2c1)=C3\C(=O)N([H])c4cc([H])ccc34,COMP81_300031.xyz,8,1
COMP81_300032,3.0659,2.0186,-0.9713,0.93569,0.03625,0.01506,0.0092,0.94857,0.0227,0.01944,0.00734,-8.343,-0.90858,7.4344,-7.6644,-1.08,6.5843,4.1468,2.776,-1.4052,3.1683,2.042,-0.9157,44.442,c1(c7c(C#N)c8c(C(=O)OC)c9sc([H])c(C#N)c9c(C(=O)OC)c8s7)ccc2/C(C(=O)N(OC)c2c1)=C3\C(=O)N(OC)c4cc([H])ccc34,COMP81_300032.xyz,8,1
COMP81_300033,2.9929,1.7782,-0.5635,0.8795,0.05026,0.04085,0.02464,0.94005,0.02511,0.02468,0.008020000000000001,-8.343,-0.90858,7.4344,-7.8086,-1.3992,6.4094,4.1468,2.776,-1.4052,3.1111,1.7845,-0.4579,32.4,c1(c7c(C#N)c8c(C(=O)OC)c9sc([H])c(C#N)c9c(C(=O)OC)c8s7)ccc2/C(C(=O)N(C(=O)OC)c2c1)=C3\C(=O)N(C(=O)OC)c4cc([H])ccc34,COMP81_300033.xyz,8,1
COMP81_400000,3.0085,1.9202,-0.8319,0.8271200000000001,0.0203,0.12538,0.02374,0.92762,0.017169999999999998,0.04375,0.00997,-6.8227,0.8680399999999999,7.6907,-7.4926,-0.95076,6.5419,4.3288,2.955,-1.5812,3.1298,1.9733,-0.8168,44.953,c1(c7c(O)c8c(C)c9sc([H])c(O)c9c(C)c8s7)ccc2/C(C(=O)N(C)c2c1)=C3\C(=O)N(C)c4cc([H])ccc34,COMP81_400000.xyz,8,1
COMP81_400001,3.0351,1.9063,-0.7775,0.78325,0.02045,0.16172,0.031310000000000004,0.92458,0.01734,0.0461,0.01054,-6.8227,0.8680399999999999,7.6907,-7.5974,-1.0283,6.5691,4.3288,2.955,-1.5812,3.1899,1.9691,-0.7483,43.798,c1(c7c(O)c8c(C)c9sc([H])c(O)c9c(C)c8s7)ccc2/C(C(=O)N([H])c2c1)=C3\C(=O)N([H])c4cc([H])ccc34,COMP81_400001.xyz,8,1
COMP81_400002,2.9624,1.9228,-0.8832,0.78719,0.02145,0.15952,0.02817,0.9081,0.01954,0.05604,0.01461,-6.8227,0.8680399999999999,7.6907,-7.6644,-1.08,6.5843,4.3288,2.955,-1.5812,3.1683,2.042,-0.9157,40.187,c1(c7c(O)c8c(C)c9sc([H])c(O)c9c(C)c8s7)ccc2/C(C(=O)N(OC)c2c1)=C3\C(=O)N(OC)c4cc([H])ccc34,COMP81_400002.xyz,8,1
COMP81_400003,2.8541,1.7141,-0.5741,0.65871,0.01903,0.27506,0.04318,0.90288,0.01941,0.0638,0.01209,-6.8227,0.8680399999999999,7.6907,-7.8086,-1.3992,6.4094,4.3288,2.955,-1.5812,3.1111,1.7845,-0.4579,38.343,c1(c7c(O)c8c(C)c9sc([H])c(O)c9c(C)c8s7)ccc2/C(C(=O)N(C(=O)OC)c2c1)=C3\C(=O)N(C(=O)OC)c4cc([H])ccc34,COMP81_400003.xyz,8,1
COMP81_400010,2.9998,1.9021,-0.8044,0.84826,0.022330000000000003,0.10413,0.02195,0.92736,0.01831,0.04243,0.01044,-7.0045,0.77307,7.7776,-7.4926,-0.95076,6.5419,4.3823,2.9921,-1.6019,3.1298,1.9733,-0.8168,41.96,c1(c7c(O)c8c([H])c9sc([H])c(O)c9c([H])c8s7)ccc2/C(C(=O)N(C)c2c1)=C3\C(=O)N(C)c4cc([H])ccc34,COMP81_400010.xyz,8,1
COMP81_400011,3.0398,1.8985,-0.7572,0.81348,0.02283,0.13213,0.02859,0.92409,0.01871,0.04465,0.01122,-7.0045,0.77307,7.7776,-7.5974,-1.0283,6.5691,4.3823,2.9921,-1.6019,3.1899,1.9691,-0.7483,40.406,c1(c7c(O)c8c([H])c9sc([H])c(O)c9c([H])c8s7)ccc2/C(C(=O)N([H])c2c1)=C3\C(=O)N([H])c4cc([H])ccc34,COMP81_400011.xyz,8,1
COMP81_400012,2.995,1.9532,-0.9114,0.81828,0.02181,0.13129000000000002,0.0252,0.90765,0.01982,0.05524,0.01571,-7.0045,0.77307,7.7776,-7.6644,-1.08,6.5843,4.3823,2.9921,-1.6019,3.1683,2.042,-0.9157,39.551,c1(c7c(O)c8c([H])c9sc([H])c(O)c9c([H])c8s7)ccc2/C(C(=O)N(OC)c2c1)=C3\C(=O)N(OC)c4cc([H])ccc34,COMP81_400012.xyz,8,1
COMP81_400013,2.8796,1.7161,-0.5526,0.70765,0.02017,0.23007,0.03827,0.90912,0.0192,0.05874,0.01121,-7.0045,0.77307,7.7776,-7.8086,-1.3992,6.4094,4.3823,2.9921,-1.6019,3.1111,1.7845,-0.4579,37.7,c1(c7c(O)c8c([H])c9sc([H])c(O)c9c([H])c8s7)ccc2/C(C(=O)N(C(=O)OC)c2c1)=C3\C(=O)N(C(=O)OC)c4cc([H])ccc34,COMP81_400013.xyz,8,1
COMP81_400020,2.9884,1.9015,-0.8146,0.81663,0.02163,0.13022,0.028010000000000004,0.92436,0.01805,0.04445,0.01156,-6.7735,0.80191,7.5754,-7.4926,-0.95076,6.5419,4.2371,2.8725,-1.5079,3.1298,1.9733,-0.8168,43.488,c1(c7c(O)c8c(OC)c9sc([H])c(O)c9c(OC)c8s7)ccc2/C(C(=O)N(C)c2c1)=C3\C(=O)N(C)c4cc([H])ccc34,COMP81_400020.xyz,8,1
COMP81_400021,3.0301,1.9057,-0.7813,0.7693,0.02072,0.17047,0.03617,0.92289,0.017509999999999998,0.04635,0.01182,-6.7735,0.80191,7.5754,-7.5974,-1.0283,6.5691,4.2371,2.8725,-1.5079,3.1899,1.9691,-0.7483,43.94300000000001,c1(c7c(O)c8c(OC)c9sc([H])c(O)c9c(OC)c8s7)ccc2/C(C(=O)N([H])c2c1)=C3\C(=O)N([H])c4cc([H])ccc34,COMP81_400021.xyz,8,1
COMP81_400022,2.9564,1.9211,-0.8858,0.79465,0.01987,0.15229,0.02943,0.90901,0.01895,0.055179999999999986,0.015119999999999996,-6.7735,0.80191,7.5754,-7.6644,-1.08,6.5843,4.2371,2.8725,-1.5079,3.1683,2.042,-0.9157,42.246,c1(c7c(O)c8c(OC)c9sc([H])c(O)c9c(OC)c8s7)ccc2/C(C(=O)N(OC)c2c1)=C3\C(=O)N(OC)c4cc([H])ccc34,COMP81_400022.xyz,8,1
COMP81_400023,2.8504,1.7147,-0.579,0.64236,0.0187,0.28652,0.04825,0.9033,0.01928,0.0629,0.01264,-6.7735,0.80191,7.5754,-7.8086,-1.3992,6.4094,4.2371,2.8725,-1.5079,3.1111,1.7845,-0.4579,38.176,c1(c7c(O)c8c(OC)c9sc([H])c(O)c9c(OC)c8s7)ccc2/C(C(=O)N(C(=O)OC)c2c1)=C3\C(=O)N(C(=O)OC)c4cc([H])ccc34,COMP81_400023.xyz,8,1
COMP81_400030,3.0081,1.9104,-0.8127,0.8584299999999999,0.02451,0.08616,0.02713,0.92794,0.01846,0.0389,0.013,-7.1509,0.09796,7.2488,-7.4926,-0.95076,6.5419,3.8857,2.6821,-1.4785,3.1298,1.9733,-0.8168,41.034,c1(c7c(O)c8c(C(=O)OC)c9sc([H])c(O)c9c(C(=O)OC)c8s7)ccc2/C(C(=O)N(C)c2c1)=C3\C(=O)N(C)c4cc([H])ccc34,COMP81_400030.xyz,8,1
COMP81_400031,3.0451,1.902,-0.7589,0.82535,0.0252,0.10998,0.0358,0.92739,0.01845,0.03954,0.01301,-7.1509,0.09796,7.2488,-7.5974,-1.0283,6.5691,3.8857,2.6821,-1.4785,3.1899,1.9691,-0.7483,40.61,c1(c7c(O)c8c(C(=O)OC)c9sc([H])c(O)c9c(C(=O)OC)c8s7)ccc2/C(C(=O)N([H])c2c1)=C3\C(=O)N([H])c4cc([H])ccc34,COMP81_400031.xyz,8,1
COMP81_400032,2.9756,1.9242,-0.8728,0.8339799999999999,0.0249,0.10745,0.02954,0.91344,0.02004,0.04716,0.017490000000000002,-7.1509,0.09796,7.2488,-7.6644,-1.08,6.5843,3.8857,2.6821,-1.4785,3.1683,2.042,-0.9157,38.153,c1(c7c(O)c8c(C(=O)OC)c9sc([H])c(O)c9c(C(=O)OC)c8s7)ccc2/C(C(=O)N(OC)c2c1)=C3\C(=O)N(OC)c4cc([H])ccc34,COMP81_400032.xyz,8,1
COMP81_400033,2.9489,1.7519,-0.5549,0.77137,0.02409,0.15843,0.04147,0.92382,0.018330000000000003,0.04476,0.01092,-7.1509,0.09796,7.2488,-7.8086,-1.3992,6.4094,3.8857,2.6821,-1.4785,3.1111,1.7845,-0.4579,38.225,c1(c7c(O)c8c(C(=O)OC)c9sc([H])c(O)c9c(C(=O)OC)c8s7)ccc2/C(C(=O)N(C(=O)OC)c2c1)=C3\C(=O)N(C(=O)OC)c4cc([H])ccc34,COMP81_400033.xyz,8,1
COMP82_000000,3.0104,1.9047,-0.799,0.86719,0.03097,0.07264,0.02608,0.92058,0.023,0.03994,0.015119999999999996,-7.5816,0.70722,8.2889,-7.4926,-0.95076,6.5419,4.7803,3.0296,-1.2789,3.1298,1.9733,-0.8168,29.193,c1(c7c([H])c([H])c(s7)c8sc([H])c([H])c8([H]))ccc2/C(C(=O)N(C)c2c1)=C3\C(=O)N(C)c4cc([H])ccc34,COMP82_000000.xyz,8,2
COMP82_000001,3.051,1.8983,-0.7456,0.84935,0.03123,0.08553999999999999,0.03108,0.92167,0.02243,0.04025,0.0144,-7.5816,0.70722,8.2889,-7.5974,-1.0283,6.5691,4.7803,3.0296,-1.2789,3.1899,1.9691,-0.7483,29.579,c1(c7c([H])c([H])c(s7)c8sc([H])c([H])c8([H]))ccc2/C(C(=O)N([H])c2c1)=C3\C(=O)N([H])c4cc([H])ccc34,COMP82_000001.xyz,8,2
COMP82_000002,3.0617,1.9944,-0.9271,0.85093,0.031389999999999994,0.08488,0.02943,0.90285,0.0252,0.04849,0.02188,-7.5816,0.70722,8.2889,-7.6644,-1.08,6.5843,4.7803,3.0296,-1.2789,3.1683,2.042,-0.9157,27.888,c1(c7c([H])c([H])c(s7)c8sc([H])c([H])c8([H]))ccc2/C(C(=O)N(OC)c2c1)=C3\C(=O)N(OC)c4cc([H])ccc34,COMP82_000002.xyz,8,2
COMP82_000003,2.9055,1.7027,-0.4999,0.79042,0.0282,0.13776,0.03989,0.91361,0.02189,0.0496,0.01326,-7.5816,0.70722,8.2889,-7.8086,-1.3992,6.4094,4.7803,3.0296,-1.2789,3.1111,1.7845,-0.4579,24.846,c1(c7c([H])c([H])c(s7)c8sc([H])c([H])c8([H]))ccc2/C(C(=O)N(C(=O)OC)c2c1)=C3\C(=O)N(C(=O)OC)c4cc([H])ccc34,COMP82_000003.xyz,8,2
COMP82_010000,3.0082,1.9086,-0.809,0.86016,0.0334,0.07304,0.03022,0.91517,0.02419,0.04009,0.01913,-7.5555,0.5284399999999999,8.084,-7.4926,-0.95076,6.5419,4.7382,2.8801,-1.022,3.1298,1.9733,-0.8168,29.649,c1(c7c([H])c(F)c(s7)c8sc([H])c([H])c8(F))ccc2/C(C(=O)N(C)c2c1)=C3\C(=O)N(C)c4cc([H])ccc34,COMP82_010000.xyz,8,2
COMP82_010001,3.0479,1.903,-0.7581,0.8394799999999999,0.03331,0.08751,0.03677,0.91717,0.02333,0.0401,0.01812,-7.5555,0.5284399999999999,8.084,-7.5974,-1.0283,6.5691,4.7382,2.8801,-1.022,3.1899,1.9691,-0.7483,30.36,c1(c7c([H])c(F)c(s7)c8sc([H])c([H])c8(F))ccc2/C(C(=O)N([H])c2c1)=C3\C(=O)N([H])c4cc([H])ccc34,COMP82_010001.xyz,8,2
COMP82_010002,3.0369,1.9712,-0.9055,0.8483700000000001,0.03154,0.0845,0.03216,0.90385,0.02465,0.04606,0.02386,-7.5555,0.5284399999999999,8.084,-7.6644,-1.08,6.5843,4.7382,2.8801,-1.022,3.1683,2.042,-0.9157,29.888,c1(c7c([H])c(F)c(s7)c8sc([H])c([H])c8(F))ccc2/C(C(=O)N(OC)c2c1)=C3\C(=O)N(OC)c4cc([H])ccc34,COMP82_010002.xyz,8,2
COMP82_010003,2.9049,1.711,-0.5171,0.78158,0.0289,0.14138,0.0444,0.91314,0.02171,0.04846,0.01509,-7.5555,0.5284399999999999,8.084,-7.8086,-1.3992,6.4094,4.7382,2.8801,-1.022,3.1111,1.7845,-0.4579,26.136,c1(c7c([H])c(F)c(s7)c8sc([H])c([H])c8(F))ccc2/C(C(=O)N(C(=O)OC)c2c1)=C3\C(=O)N(C(=O)OC)c4cc([H])ccc34,COMP82_010003.xyz,8,2
COMP82_020000,3.0428,1.9258,-0.8088,0.92508,0.0271,0.03495,0.0097,0.94518,0.01974,0.02707,0.00655,-8.3661,0.72491,9.091,-7.4926,-0.95076,6.5419,5.3057,3.5811,-1.8565,3.1298,1.9733,-0.8168,32.769,c1(c7c([H])c(Cl)c(s7)c8sc([H])c([H])c8(Cl))ccc2/C(C(=O)N(C)c2c1)=C3\C(=O)N(C)c4cc([H])ccc34,COMP82_020000.xyz,8,2
COMP82_020001,3.0947,1.9229,-0.7511,0.91207,0.0284,0.04384,0.01272,0.94425,0.01965,0.02796,0.0068200000000000005,-8.3661,0.72491,9.091,-7.5974,-1.0283,6.5691,5.3057,3.5811,-1.8565,3.1899,1.9691,-0.7483,32.236,c1(c7c([H])c(Cl)c(s7)c8sc([H])c([H])c8(Cl))ccc2/C(C(=O)N([H])c2c1)=C3\C(=O)N([H])c4cc([H])ccc34,COMP82_020001.xyz,8,2
